"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.754553083E0,-1.925257444E0,9.808684587E-1,8.022315502E-1,2.304841561E0
1.764516083E0,-1.408714771E0,9.739907980E-1,5.424147844E-1,1.796482446E0
1.774479083E0,-7.625573874E-1,7.844424248E-1,-7.179099135E-3,1.094027068E0
1.784442083E0,-3.176035285E-1,3.453078270E-1,-5.933784842E-1,7.564439981E-1
1.794405083E0,-2.240978032E-1,1.539091952E-2,-8.845953941E-1,9.126695553E-1
1.804368083E0,-4.407939315E-1,-2.486623526E-1,-9.771847725E-1,1.100464600E0
1.814331083E0,-8.863219023E-1,-4.114730954E-1,-8.248714209E-1,1.278784377E0
1.824294083E0,-1.408757806E0,-2.357250005E-1,-3.605072498E-1,1.473136215E0
1.834257083E0,-1.822309732E0,1.085394248E-1,1.157796532E-1,1.829207067E0
1.844220083E0,-2.018049240E0,4.470383823E-1,2.635208964E-1,2.083700870E0
1.854183083E0,-1.912781119E0,9.523756504E-1,9.545091540E-2,2.138892673E0
1.864146083E0,-1.503039718E0,1.626085758E0,-2.115926743E-1,2.224422340E0
1.874109083E0,-1.016999245E0,2.093895912E0,-5.665086508E-1,2.395750322E0
1.884072083E0,-5.760802031E-1,2.500511885E0,-8.235914111E-1,2.694945435E0
1.894035083E0,-2.513851523E-1,2.927307367E0,-9.080852866E-1,3.075214107E0
1.903998083E0,-5.974829569E-2,3.215179682E0,-8.761365414E-1,3.332951467E0
1.913961083E0,1.389263384E-2,3.374381065E0,-7.921835780E-1,3.466149939E0
1.923924083E0,-2.551825345E-2,3.391568661E0,-6.735662818E-1,3.457901198E0
1.933887083E0,-1.222237498E-1,3.244251490E0,-4.605037868E-1,3.279050184E0
1.943850083E0,-2.167706788E-1,3.017067194E0,-1.872117370E-1,3.030632313E0
1.953813083E0,-2.667334676E-1,2.746105909E0,1.184049025E-1,2.761569143E0
1.963776083E0,-2.421661019E-1,2.507398129E0,4.516296983E-1,2.559230193E0
1.973739083E0,-1.343312413E-1,2.357912540E0,7.451620102E-1,2.476502141E0
1.983702083E0,3.708122298E-2,2.238360882E0,9.342294931E-1,2.425782183E0
1.993665083E0,2.461257875E-1,2.202580690E0,9.541389942E-1,2.412948574E0
2.003628083E0,4.432914555E-1,2.264099360E0,8.209273219E-1,2.448790496E0
2.013591083E0,5.642634034E-1,2.320960045E0,6.394137144E-1,2.472670341E0
2.023554083E0,5.909255743E-1,2.341178656E0,4.994161129E-1,2.465710240E0
2.033517083E0,5.403444171E-1,2.380287886E0,4.431797564E-1,2.480756095E0
2.043480083E0,4.051564038E-1,2.411626816E0,4.695371985E-1,2.490092527E0
2.053443083E0,2.016022354E-1,2.376842976E0,5.589549541E-1,2.449991150E0
2.063406833E0,-1.220698282E-2,2.322656155E0,6.720212102E-1,2.417952260E0
2.073369833E0,-1.876371205E-1,2.274259329E0,7.513727546E-1,2.402503736E0
2.083332833E0,-3.013738394E-1,2.177080870E0,7.455166578E-1,2.320840880E0
2.093295833E0,-3.644721210E-1,1.998910308E0,6.567644477E-1,2.135373945E0
2.103258833E0,-3.584527969E-1,1.806478143E0,5.202839971E-1,1.913778233E0
2.113221833E0,-3.098245263E-1,1.607659578E0,4.405660629E-1,1.695481941E0
2.123184833E0,-2.435577810E-1,1.429644227E0,4.807692766E-1,1.527855394E0
2.133147833E0,-1.775196344E-1,1.303865314E0,6.010171771E-1,1.446651176E0
2.143110833E0,-1.262023002E-1,1.223461628E0,6.934515238E-1,1.411970393E0
2.153073833E0,-8.955400437E-2,1.158233047E0,7.010716200E-1,1.356843811E0
2.163036833E0,-8.071815223E-2,1.115280390E0,6.793589592E-1,1.308393811E0
2.172999833E0,-8.195518702E-2,1.093477130E0,6.140550375E-1,1.256770653E0
2.182962833E0,-8.454054594E-2,1.064831376E0,5.036746264E-1,1.180974637E0
2.192925833E0,-1.090219170E-1,1.007757187E0,4.127010107E-1,1.094432479E0
2.202888833E0,-1.498531401E-1,9.293315411E-1,3.865622580E-1,1.017616557E0
2.212851833E0,-1.858044714E-1,8.190002441E-1,4.064464867E-1,9.329970247E-1
2.222814833E0,-2.171206027E-1,7.330660820E-1,3.961732984E-1,8.610926309E-1
2.232777833E0,-2.625664175E-1,6.927367449E-1,3.628600836E-1,8.249198516E-1
2.242740833E0,-3.283052444E-1,6.382462978E-1,3.132488430E-1,7.831139814E-1
2.252703833E0,-3.860079646E-1,5.606827736E-1,2.714302838E-1,7.328313041E-1
2.262666833E0,-4.145944118E-1,4.792497158E-1,2.562009692E-1,6.835259710E-1
2.272629833E0,-3.958260417E-1,3.969947696E-1,2.953220010E-1,6.336388456E-1
2.282592833E0,-3.265350759E-1,3.242346942E-1,3.723567426E-1,5.919483394E-1
2.292555833E0,-2.242388129E-1,2.937540114E-1,4.235048592E-1,5.620772458E-1
2.302518833E0,-1.374744177E-1,2.587857842E-1,4.651887119E-1,5.497907196E-1
2.312481833E0,-9.500871599E-2,2.188926637E-1,4.858599007E-1,5.412952036E-1
2.322444833E0,-9.177125245E-2,1.632197797E-1,4.820211828E-1,5.171141846E-1
2.332407833E0,-1.114863679E-1,1.078638360E-1,4.569627047E-1,4.825751038E-1
2.342370833E0,-1.426643878E-1,1.105004251E-1,4.013324976E-1,4.400355044E-1
2.352333833E0,-1.915080845E-1,1.490494013E-1,3.052392602E-1,3.899513770E-1
2.362296833E0,-2.444346249E-1,1.481787115E-1,1.822467297E-1,3.389971783E-1
2.372259833E0,-2.970853150E-1,1.243018657E-1,1.013180539E-1,3.376032971E-1
2.382222833E0,-3.186504841E-1,9.176634252E-2,8.330620825E-2,3.419051286E-1
2.392185833E0,-3.040848374E-1,4.436367005E-2,1.249665692E-1,3.317414159E-1
2.402148833E0,-2.575543225E-1,-5.491621327E-3,1.927021742E-1,3.217118507E-1
2.412111833E0,-1.896687448E-1,-7.730273996E-3,2.400907278E-1,3.060678805E-1
