"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.913642833E0,-1.290326864E-1,3.110247850E0,2.527799368E0,4.009995108E0
1.923605833E0,-2.520462275E-1,2.792500496E0,1.891935229E0,3.382455503E0
1.933567833E0,-2.740279436E-1,1.970895052E0,1.441851974E0,2.457326949E0
1.943530833E0,-4.591727853E-1,1.668372631E0,8.339977860E-1,1.920900619E0
1.953493833E0,-1.050811052E0,7.681787759E-2,1.239205003E-1,1.060877535E0
1.963455833E0,-2.624853849E0,-1.439049840E0,-1.082684040E0,3.183225864E0
1.973418833E0,-4.044203281E0,-2.517232180E0,-1.619014025E0,5.031226932E0
1.983380833E0,-4.451661587E0,-3.188534021E0,-7.037104964E-1,5.520801441E0
1.993343833E0,-3.468134403E0,-1.794851542E0,4.498739243E-1,3.930882196E0
2.003305833E0,-2.416357994E0,3.483483568E-2,7.282314301E-1,2.523949373E0
2.013268833E0,-1.372730374E0,1.040222168E0,5.091528893E-1,1.796019906E0
2.023230833E0,-2.220291942E-1,1.054735422E0,4.655507803E-1,1.174095951E0
2.033193833E0,7.149496675E-1,9.715598226E-1,5.621641278E-1,1.330830576E0
2.043156833E0,1.122881174E0,9.622205496E-1,7.872600555E-1,1.675263834E0
2.053118833E0,1.447548747E0,9.652163386E-1,9.873997569E-1,2.000499496E0
2.063081833E0,1.794976711E0,1.152082920E0,1.013266563E0,2.361344019E0
2.073043833E0,2.032230377E0,1.258143306E0,9.301124215E-1,2.564760028E0
2.083006833E0,2.031968355E0,1.292198539E0,6.866927147E-1,2.504040604E0
2.092968833E0,1.686986089E0,1.334134102E0,3.776094317E-1,2.183672308E0
2.102931833E0,9.840772748E-1,1.407178640E0,1.636435837E-1,1.724917108E0
2.112894833E0,4.684055597E-2,1.474972129E0,1.155833751E-1,1.480235230E0
2.122857083E0,-8.902817965E-1,1.442037940E0,1.976589561E-1,1.706207537E0
2.132820083E0,-1.614603281E0,1.346847534E0,3.335512578E-1,2.128896070E0
2.142782083E0,-2.024585009E0,1.265186071E0,4.809576869E-1,2.435356349E0
2.152745083E0,-2.162164211E0,1.293528318E0,6.133588552E-1,2.593140697E0
2.162707083E0,-2.103796959E0,1.382434726E0,6.989439726E-1,2.612586858E0
2.172670083E0,-1.908189654E0,1.406646490E0,7.181562781E-1,2.477012423E0
2.182633083E0,-1.663934231E0,1.392645001E0,6.881768703E-1,2.276340183E0
2.192595083E0,-1.352012992E0,1.363532186E0,6.089398861E-1,2.014439608E0
2.202558083E0,-1.008311868E0,1.307844400E0,5.477258563E-1,1.739871665E0
2.212520083E0,-7.124889493E-1,1.242997289E0,4.769536853E-1,1.510022377E0
2.222483083E0,-5.083256960E-1,1.132650495E0,3.783587515E-1,1.297862666E0
2.232445083E0,-3.813852966E-1,9.819960594E-1,2.521331906E-1,1.083209191E0
2.242408083E0,-3.125751913E-1,8.410108089E-1,1.116376147E-1,9.041379253E-1
2.252371083E0,-2.984836102E-1,7.638406754E-1,-3.214298934E-2,8.207181091E-1
2.262333083E0,-3.341291547E-1,6.779360175E-1,-1.346734613E-1,7.677085886E-1
2.272296083E0,-3.792204559E-1,6.404882073E-1,-2.170820534E-1,7.753437404E-1
2.282258083E0,-4.279474318E-1,6.381952167E-1,-2.581050694E-1,8.105864333E-1
2.292221083E0,-4.515886009E-1,6.869190931E-1,-2.830831110E-1,8.694401375E-1
2.302183083E0,-4.460126162E-1,7.603023052E-1,-3.082098663E-1,9.337987849E-1
2.312146083E0,-4.100197256E-1,8.142979145E-1,-3.452176750E-1,9.748705104E-1
2.322109083E0,-3.737580478E-1,8.569567800E-1,-3.852365017E-1,1.011176129E0
2.332071083E0,-3.388687670E-1,9.289411902E-1,-4.395623207E-1,1.082117743E0
2.342034083E0,-2.978665531E-1,1.021593690E0,-4.940530360E-1,1.173229114E0
2.351996083E0,-2.424613386E-1,1.116919398E0,-5.361280441E-1,1.262430086E0
2.361959083E0,-1.771809608E-1,1.209895253E0,-5.536050200E-1,1.342280945E0
2.371921083E0,-1.120581403E-1,1.294078469E0,-5.638489127E-1,1.416023202E0
2.381884083E0,-5.590451881E-2,1.364593983E0,-5.720058084E-1,1.480686563E0
2.391847083E0,-1.581915095E-2,1.404450059E0,-5.882604122E-1,1.522754257E0
2.401809083E0,1.957473159E-2,1.404106855E0,-6.434996128E-1,1.544665330E0
2.411772083E0,7.435994595E-2,1.395340562E0,-7.161314487E-1,1.570142967E0
2.421734083E0,1.483880430E-1,1.390531421E0,-7.655087709E-1,1.594239732E0
2.431697083E0,2.655143738E-1,1.385992885E0,-7.868348360E-1,1.615729934E0
2.441659083E0,4.066809118E-1,1.373691559E0,-7.729100585E-1,1.627823031E0
2.451622083E0,5.572776198E-1,1.331534505E0,-7.304416895E-1,1.617741495E0
2.461585083E0,6.757197976E-1,1.259380460E0,-6.769046187E-1,1.581403254E0
2.471547083E0,7.487809658E-1,1.166694522E0,-6.404070258E-1,1.527078977E0
2.481510083E0,7.930487394E-1,1.077843189E0,-6.348080635E-1,1.481098755E0
2.491472083E0,8.235113025E-1,9.801774025E-1,-6.304122210E-1,1.427003214E0
2.501435083E0,8.433950543E-1,8.991833925E-1,-6.106777191E-1,1.375780966E0
2.511398083E0,8.474084735E-1,8.233006597E-1,-5.902094245E-1,1.320709000E0
2.521360083E0,8.582834601E-1,7.303803563E-1,-5.687195063E-1,1.262358047E0
2.531323083E0,8.873974085E-1,6.698307395E-1,-5.552710891E-1,1.242768427E0
2.541285083E0,9.342683554E-1,6.555380225E-1,-5.768932104E-1,1.278824943E0
2.551248083E0,9.865661860E-1,6.645342112E-1,-6.031653285E-1,1.333689233E0
2.561210083E0,1.009774804E0,6.968035102E-1,-5.904660225E-1,1.361554410E0
2.571173083E0,9.955527186E-1,7.713938951E-1,-5.391367674E-1,1.369978909E0
2.581136083E0,9.500985146E-1,8.621516824E-1,-4.313369691E-1,1.353530307E0
2.591098083E0,8.924176097E-1,9.349236488E-1,-2.892509401E-1,1.324446120E0
2.601061083E0,8.549581170E-1,9.871729016E-1,-1.536705494E-1,1.314944241E0
2.611023083E0,8.538646102E-1,1.020637631E0,-7.260871679E-2,1.332688250E0
2.620986083E0,9.035596251E-1,1.055805683E0,-5.414444208E-2,1.390711062E0
2.630949083E0,9.872105718E-1,1.082686067E0,-6.913617253E-2,1.466824339E0
2.640911083E0,1.087365150E0,1.114577174E0,-1.062478721E-1,1.560747852E0
2.650874083E0,1.167708993E0,1.160838127E0,-1.528228372E-1,1.653615514E0
2.660836083E0,1.194330096E0,1.210714459E0,-1.486742944E-1,1.707149064E0
2.670799083E0,1.172740936E0,1.269632578E0,-8.878140152E-2,1.730656039E0
2.680762083E0,1.123118758E0,1.288352609E0,2.784537617E-3,1.709168202E0
2.690724083E0,1.068041921E0,1.270524383E0,9.394294024E-2,1.662459331E0
